org_name,org_uuid,arr_ind,current_arr,current_vm_arr,vm_ccy,current_vm_arr_eu,vm_de_ccy,current_vm_arr_total,vm_ccy_total,ccy_bins,arr_per_vm,ccy_pc_perc,ccy_android_perc,ccy_mac_perc,ccy_ios_perc,win_ccy,mac_ccy,android_ccy,ios_ccy
ABN AMRO,b9c44f9913ee4026b198928ab642a04a,True,322918,0,0,36551.02,26,36551.02,26,3:25-49,1405.808462,0.32276467,0.56137523,0.100412087,0.015448013,8.391881419999999,2.610714262,14.59575598,0.401648338
Novartis-OC,2f9e9dda503748faa498a820e2eaa8c4,True,64078,0,0,36240.03,20,36240.03,20,2:10-24,1812.0015,0.391229526,0.004766458,0.510279255,0.093724761,7.82459052,10.2055851,0.09532916000000001,1.87449522
IKEA_TE,97d0366d59f0429e977db4ee061fb7ca,True,83624,0,0,36018.0,25,36018.0,25,3:25-49,1440.72,0.735341305,0.04003459,0.028078013,0.196546092,18.383532624999997,0.701950325,1.00086475,4.9136523
HEIST,ca57baca2c2243468da033c42403bd39,True,36000,36000,15,0.0,0,36000.0,15,2:10-24,2400.0,0.99998706,0.0,0.0,0.0,14.9998059,0.0,0.0,0.0
Applause,6262157912374b2b83414798a353032e,True,156600,36000,30,0.0,0,36000.0,30,3:25-49,1200.0,0.744439212,0.022058999,0.233501788,0.0,22.33317636,7.00505364,0.6617699699999999,0.0
American First Finance,69d49a1d74bc4bd4b6e28785df803ad3,True,36000,36000,15,0.0,0,36000.0,15,2:10-24,2400.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
LegalShield,8e0d8263349344dcaecff76d5630f5c3,True,55200,36000,15,0.0,0,36000.0,15,2:10-24,2400.0,0.622105378,0.073371232,0.30452339,0.0,9.33158067,4.56785085,1.10056848,0.0
Open Raven,22962c31c2554fe4a180cd52df1ea750,True,36000,36000,15,0.0,0,36000.0,15,2:10-24,2400.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0
Tempus,fec2bcf0ce50434eb56a7648b2c6fca9,True,36000,36000,15,0.0,0,36000.0,15,2:10-24,2400.0,0.647823176,0.0,0.352176824,0.0,9.71734764,5.28265236,0.0,0.0
Prudential,e98b566df4e244e0a96b3a48c1651acb,True,201420,27000,15,9000.0,5,36000.0,20,2:10-24,1800.0,0.470683398,0.031171851,0.433868009,0.064276742,9.41366796,8.67736018,0.62343702,1.28553484
BTB,be2a2fafda9e4830ac69cd1730fca857,True,49500,36000,30,0.0,0,36000.0,30,3:25-49,1200.0,0.532493278,0.003790155,0.454967197,0.008749369,15.97479834,13.64901591,0.11370464999999999,0.26248107
"Chick-fil-A, Inc.",44a1b98e914f41f2bdee2ef888ae8f6f,True,118661,35901,15,0.0,0,35901.0,15,2:10-24,2393.4,0.299891455,0.365528446,0.105656856,0.228923187,4.4983718249999995,1.58485284,5.48292669,3.433847805
RubyLife Inc,19bd4b9a4a284d408d01bb64f5d75230,True,95520,35760,40,0.0,0,35760.0,40,3:25-49,894.0,0.645989661,0.036464966,0.102987689,0.214557685,25.839586439999998,4.11950756,1.45859864,8.5823074
Tapestry,0a354d0843e146a39c692240ba3a31c9,True,141660,35760,50,0.0,0,35760.0,50,4:50-99,715.2,0.902352512,0.001999339,0.03825926,0.057388889,45.1176256,1.9129630000000002,0.09996695000000001,2.86944445
Testsigma,a42c43f08b284b9c8ab958c395a65515,True,60840,35640,27,0.0,10,35640.0,37,3:25-49,963.2432432,0.921330082,0.000267123,0.078402795,0.0,34.089213034,2.9009034149999997,0.009883551,0.0
"Plex Systems, Inc.",6aed39760fdf4a3083105a04242489de,True,45684,35160,20,0.0,0,35160.0,20,2:10-24,1758.0,0.690909071,0.309074112,0.0,0.0,13.81818142,0.0,6.18148224,0.0
Domuso,7539a206121c41fda45195bcf733aa6a,True,42792,34944,32,0.0,0,34944.0,32,3:25-49,1092.0,0.722167825,0.277066795,0.0,0.0,23.1093704,0.0,8.86613744,0.0
Ventiv Technology,b0c35d4cb1e94983933ab33859ba46f9,True,34848,34848,22,0.0,0,34848.0,22,2:10-24,1584.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
Torrid,123e181cfb2847f6b96bf2930db1a096,True,67308,34800,29,0.0,0,34800.0,29,3:25-49,1200.0,0.481690951,0.068915667,0.019538843,0.429854541,13.969037579,0.566626447,1.998554343,12.465781689
GordonFoodService,85043652f3b34f0594fcbf09f201c233,True,34618,34617,30,0.0,0,34617.0,30,3:25-49,1153.9,0.49483954,0.155733267,0.305748792,0.043678399,14.8451862,9.17246376,4.67199801,1.31035197
BP - Salesforce,40e09fe9100b434eb8713c8f89ee0f33,True,34009,0,0,34009.49,20,34009.49,20,2:10-24,1700.4745,0.999977116,2.22e-05,0.0,0.0,19.99954232,0.0,0.000444,0.0
epam,8102a00a42e0472cbb315deafe349cc5,True,72000,33600,35,0.0,0,33600.0,35,3:25-49,960.0,0.245620284,0.004476186,0.740758365,0.009145165,8.59670994,25.926542775,0.15666651,0.320080775
Clarivate,c4f176d93e0a4289aeeaff577cd85fb0,True,33449,33449,25,0.0,0,33449.0,25,3:25-49,1337.96,0.879814583,2.19e-05,0.120163505,0.0,21.995364575,3.004087625,0.0005475,0.0
Ebay,e69561c39e754d0b83fdea263a6a0ced,True,60352,33421,16,0.0,0,33421.0,16,2:10-24,2088.8125,0.796588317,0.007517645,0.187376906,0.008517132,12.745413072,2.998030496,0.12028232,0.136274112
"AutoNation, Inc.",90f69aa2fa3c4b3fbd86def96bed1c18,True,47808,33408,16,0.0,0,33408.0,16,2:10-24,2088.0,0.98694837,0.001571108,0.0,0.0,15.79117392,0.0,0.025137728,0.0
BP - Navitas,769e62b3a2af492f8a831e62e3a98dd6,True,64420,1,0,33218.64,21,33219.64,21,2:10-24,1581.887619,0.723852771,0.101953267,0.017419394,0.156774548,15.200908191,0.365807274,2.141018607,3.2922655080000003
CATS,c02a6aa681a64ca6a8ef4a24745a2194,True,111406,0,0,33184.05,25,33184.05,25,3:25-49,1327.362,0.368394833,0.062336017,0.370024948,0.199244203,9.209870825,9.2506237,1.558400425,4.981105075
DWS Engineering,16180a5f2e224ebd9207d4d29eccc677,True,89639,0,0,32794.93,15,32794.93,15,2:10-24,2186.328667,0.432131405,0.0,0.567868595,0.0,6.481971075000001,8.518028925,0.0,0.0
Securian,a3f43eef6e4d406cb10ba0c4ef7b4864,True,53766,32260,15,0.0,0,32260.0,15,2:10-24,2150.666667,0.942091925,0.001417407,0.056490669,0.0,14.131378875000001,0.847360035,0.021261105000000002,0.0
Games Platform,bfa87b63a81947b7a8b517e1ab0037cb,True,134829,0,0,32256.0,18,32256.0,18,2:10-24,1792.0,0.953627017,0.021610139,0.0,0.024762844,17.165286306,0.0,0.388982502,0.445731192
The Toro Company,8bf9128b2de747e19fe750a345bc2b09,True,32081,32081,14,0.0,0,32081.0,14,2:10-24,2291.5,0.999959141,0.0,0.0,0.0,13.999427974000001,0.0,0.0,0.0
Dyson,4765c045422f4f1dabc7618cf1723510,True,95712,0,0,31823.19,20,31823.19,20,2:10-24,1591.1595,0.761959541,0.001471634,0.236568825,0.0,15.23919082,4.7313765000000005,0.029432680000000003,0.0
hseffler,0b2f3e83fad245c980bac55985c6198f,True,35410,0,0,31809.61,20,31809.61,20,2:10-24,1590.4805,0.199942444,0.21232295,0.208155978,0.379578549,3.9988488799999997,4.16311956,4.246459,7.59157098
Value Stream Engineering,4d97e71424774a4b81fae77abb9d2fec,True,31500,31500,25,0.0,0,31500.0,25,3:25-49,1260.0,0.00171124,0.339886434,0.0,0.658402326,0.042781,0.0,8.49716085,16.460058150000002
Atlassian,f3a78361e97c4f3e999894b45a6544d0,True,55500,31500,15,0.0,0,31500.0,15,2:10-24,2100.0,0.56264537,0.0,0.43735463,0.0,8.43968055,6.560319450000001,0.0,0.0
Providence Health & Services,6a33145c10df4ba9b6686742af6fbf58,True,45900,31500,15,0.0,0,31500.0,15,2:10-24,2100.0,0.247651496,0.255191161,0.095942645,0.401214698,3.71477244,1.4391396749999998,3.827867415,6.018220469999999
Somos,4185c966ba184d73835fdda57b37eda5,True,31209,31209,25,0.0,0,31209.0,25,3:25-49,1248.36,0.998424895,0.0,0.001575105,0.0,24.960622375,0.039377625,0.0,0.0
Deloitte Application Studios,091ec930d29d4a5d8080c758190332a1,True,156600,31200,20,0.0,0,31200.0,20,2:10-24,1560.0,0.01050233,0.011941216,0.903177159,0.074379295,0.21004660000000003,18.06354318,0.23882431999999998,1.4875859
Impact,d0fbb1d73a1740da8acc300e9bdb4f03,True,33504,31116,17,0.0,0,31116.0,17,2:10-24,1830.352941,0.963055326,0.011294192,0.025650482,0.0,16.371940542,0.43605819399999995,0.192001264,0.0
OneTrust,e249ad4a4722412aa6b44cc2d79957ee,True,55968,31104,16,0.0,0,31104.0,16,2:10-24,1944.0,0.509688231,0.02122757,0.429993849,0.03909035,8.155011696,6.879901584,0.33964112,0.6254456
OutSystems,683bf78d0102401392ed8217cfd1c181,True,111200,0,0,30742.91,16,30742.91,16,2:10-24,1921.431875,0.734245849,0.030703305,0.235050844,0.0,11.747933584,3.760813504,0.49125288,0.0
Connections Education,8df062f33af847d7bd64122d21357ea2,True,57030,30604,30,0.0,0,30604.0,30,3:25-49,1020.133333,0.903551278,0.000511044,0.095937678,0.0,27.10653834,2.87813034,0.015331319999999999,0.0
WBDL,43c86c9a1eb445dcb5d6d3a145ce75f7,True,48600,30600,15,0.0,0,30600.0,15,2:10-24,2040.0,0.48149086,0.177379723,0.341129417,0.0,7.2223629,5.1169412549999995,2.660695845,0.0
98point6,60377fcb05874673a69caf831db4c445,True,95760,30240,42,0.0,0,30240.0,42,3:25-49,720.0,0.00718352,0.647167289,0.0,0.345649191,0.30170784,0.0,27.181026138,14.517266022000001
Derivco,b841d369350846eebd9de0f4896a0f70,True,70258,0,0,30235.68,17,30235.68,17,2:10-24,1778.569412,0.204142919,0.052668091,0.495459326,0.247729663,3.4704296230000002,8.422808542,0.895357547,4.211404271
GreenSky,b592f5b020494b24a07cda1350b3b9e2,True,30158,30158,20,0.0,0,30158.0,20,2:10-24,1507.9,0.84961161,0.020050394,0.086891997,0.043445999,16.9922322,1.73783994,0.40100788,0.86891998
Yell,087426ea9b9d4b07aa5147bf8d6f2f1e,True,62027,0,0,29999.38,40,29999.38,40,3:25-49,749.9845,0.030434457,0.183193774,0.0,0.786371769,1.2173782800000001,0.0,7.32775096,31.454870760000002
Transzap Inc,c2b53b1801ee432ba0fcf99f6a2ae385,True,29849,29849,15,0.0,0,29849.0,15,2:10-24,1989.933333,0.976588492,0.001004484,0.0,0.0,14.64882738,0.0,0.015067259999999999,0.0
Blue Yonder,6d3a68433bf0488d930efb9a4759253e,True,51574,29754,26,0.0,0,29754.0,26,3:25-49,1144.384615,0.609860672,0.373323625,0.016815703,0.0,15.856377472000002,0.43720827800000006,9.70641425,0.0
Fusion,036d25dd46cc49249c7a1bce1c8d7843,True,29626,0,0,29626.2,17,29626.2,17,2:10-24,1742.717647,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
NielsenIQ,3cd34d4a06e64b839c997e73392a5210,True,29232,0,0,29232.0,14,29232.0,14,2:10-24,2088.0,0.999233973,0.0,0.0,0.0,13.989275622000001,0.0,0.0,0.0
Openbank,96acc0ec237440958d9904011184d5ff,True,168000,0,0,28800.01,15,28800.01,15,2:10-24,1920.000667,0.998597696,2.38e-05,0.0,0.0,14.97896544,0.0,0.000357,0.0
ADP,ecb79435c84c415996152794fc3a3f5b,True,28800,28800,16,0.0,0,28800.0,16,2:10-24,1800.0,0.226074957,0.0,0.773925043,0.0,3.617199312,12.382800688,0.0,0.0
ukparliament2,e1cfd173273e4c88b748e941c3282ad4,True,28800,0,0,28800.0,17,28800.0,17,2:10-24,1694.117647,0.78392981,0.003674239,0.103607781,0.10878817,13.32680677,1.761332277,0.062462063000000005,1.84939889
"Itron Networked Solutions, Inc.",ffb2c791abf64c6fb41f79434a484766,True,28800,28800,12,0.0,0,28800.0,12,2:10-24,2400.0,0.999998868,0.0,0.0,0.0,11.999986416,0.0,0.0,0.0
Spireon,7c21d67c80f74049950933371b2ead36,True,29708,28800,12,0.0,0,28800.0,12,2:10-24,2400.0,0.998971723,0.0,0.0,0.0,11.987660676,0.0,0.0,0.0
CGI Group,f7b630bf6d9c4a8a83508219b2df2df3,True,28416,28416,16,0.0,0,28416.0,16,2:10-24,1776.0,0.637214203,0.0,0.118116306,0.244669491,10.195427248,1.889860896,0.0,3.914711856
CNA Insurance,2d40db8f6687411783a421eacaf697cf,True,28181,28181,12,0.0,0,28181.0,12,2:10-24,2348.416667,0.079902746,0.2631315,0.031788665,0.625177088,0.958832952,0.38146398000000004,3.157578,7.502125056000001
happn,00eee57772ea4991ae4baafcbed0937a,True,31403,0,0,27945.09,18,27945.09,18,2:10-24,1552.505,0.037133822,0.543256085,0.0,0.419610093,0.6684087959999999,0.0,9.77860953,7.552981674000001
Virgin Media,fbf157be21a24ceb87b793ac19886b31,True,27773,0,0,27772.8,20,27772.8,20,2:10-24,1388.64,0.86297426,0.0,0.13702574,0.0,17.2594852,2.7405148,0.0,0.0
Salesforce Field Services,580549316f8e4d0ea574b73af5b060b9,True,211781,26981,20,0.0,0,26981.0,20,2:10-24,1349.05,0.0,0.446148371,0.0,0.553851629,0.0,0.0,8.922967419999999,11.07703258
Credit Karma1,12b04ce562b54d849c295a7f341dfc7d,True,68102,26851,15,0.0,0,26851.0,15,2:10-24,1790.066667,0.039242273,0.289711444,0.104850981,0.566195296,0.588634095,1.572764715,4.34567166,8.49292944
Avon Cosmetics Limited,292e04a4b84146a38abc4460ef9fef91,True,66001,0,0,26400.03,20,26400.03,20,2:10-24,1320.0015,0.884745818,0.065131366,0.0,0.050122818,17.69491636,0.0,1.30262732,1.00245636
John Deere IT,95725b837fb94586b14a5a92691d5d5e,True,26161,22673,13,3488.16,2,26161.16,15,2:10-24,1744.077333,0.794021401,0.038561377,0.074407654,0.093009568,11.910321015,1.11611481,0.5784206550000001,1.39514352
ARIAT,6f35dfb293974d198f0bef695c367fee,True,25584,25584,13,0.0,0,25584.0,13,2:10-24,1968.0,0.811116203,0.104273011,0.00769189,0.076918896,10.544510639,0.09999457,1.355549143,0.999945648
"nCino, LLC",a7c9035cf30946e6ae542c589fa892d8,True,25462,25462,10,0.0,0,25462.0,10,2:10-24,2546.2,0.39147011,0.0,0.60852989,0.0,3.9147011,6.0852989,0.0,0.0
Crealogix,daf4ca5fae9849dc98d8f224b269adf1,True,63589,0,0,25435.63,10,25435.63,10,2:10-24,2543.563,0.059283877,0.475917021,0.095693933,0.369105169,0.59283877,0.95693933,4.75917021,3.69105169
Unilever,a1a8cb448da545ae95c40dc6bc099a58,True,25380,0,0,25380.0,15,25380.0,15,2:10-24,1692.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
Charter - Digital Marketing,752dfd34487a4c27a22f35295f42147c,True,76858,25334,20,0.0,0,25334.0,20,2:10-24,1266.7,0.635673225,0.136088143,0.0,0.228238632,12.7134645,0.0,2.72176286,4.56477264
California Department of Public Health CDPH,af64620e8a784ee4913aa6e807a390c1,True,25080,25080,11,0.0,0,25080.0,11,2:10-24,2280.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
"BabyCenter, LLC",0404fedcc8e84bdfa5cad91505412ff1,True,24720,24720,10,0.0,0,24720.0,10,2:10-24,2472.0,0.624097507,0.140756606,0.0,0.235145888,6.24097507,0.0,1.4075660600000002,2.35145888
Provation,296129f179d547c1a7ee2c4f35689cc4,True,24720,24720,10,0.0,0,24720.0,10,2:10-24,2472.0,0.996537718,0.00099061,0.0,0.0,9.96537718,0.0,0.009906100000000001,0.0
Sophos,df2ef0d0114d4c04bd6fcdc61c15ea2f,True,24660,0,0,24660.0,15,24660.0,15,2:10-24,1644.0,0.999928032,0.0,0.0,0.0,14.99892048,0.0,0.0,0.0
Infosys Limited,963c3447b33b4b86809ef96a7a22e058,True,111296,24658,15,0.0,0,24658.0,15,2:10-24,1643.866667,0.212929316,0.010133531,0.764984274,0.011952879,3.1939397400000002,11.47476411,0.152002965,0.179293185
Qualcomm - Corporate,d4880b408b5b49059c7d8ca9af7bdc6a,True,24494,24494,24,0.0,0,24494.0,24,2:10-24,1020.583333,0.990345921,0.000364067,0.004128894,0.005161118,23.768302104,0.099093456,0.008737608,0.12386683200000001
SICK AG,e90cfc7dc61b48d18938faef2ae77457,True,24300,0,0,24299.64,14,24299.64,14,2:10-24,1735.688571,0.268028712,0.135168699,0.24957196,0.347230553,3.752401968,3.4940074400000003,1.892361786,4.861227742
American Greetings,5c2abd3646494f5782f94c6bf9d0bd12,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.477567739,0.000109662,0.522322598,0.0,4.77567739,5.2232259800000005,0.00109662,0.0
National Student Clearinghouse,ed8fcbd8ad6e41e68656247ebddbc179,True,28800,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.999116249,0.0,0.0,0.0,9.991162489999999,0.0,0.0,0.0
AdaptiveBiotech,1b90a4618bb9480bb81de63516080f06,True,48000,24000,20,0.0,0,24000.0,20,2:10-24,1200.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Nokia Deepfield Networks,e9dfdb87ad88411aa3fda398f655487b,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.357489104,0.0,0.642510896,0.0,3.57489104,6.42510896,0.0,0.0
Benjamin Moore,5ac8254d7e694a46ad7d66d05f280498,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.917031459,0.036326818,0.023320861,0.023320861,9.17031459,0.23320860999999998,0.36326817999999994,0.23320860999999998
adept-poc,e98bb89bfdff433d8c07536b0deb4b4b,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.985758821,0.0,0.014241179,0.0,9.85758821,0.14241178999999998,0.0,0.0
Freedom Mobile,1577ed6998214f5d86577cff465b5be6,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.304329254,0.297671569,0.277673844,0.120325332,3.04329254,2.77673844,2.9767156900000002,1.20325332
SmartThings,e613b6b37020470bb335d9fa48cebda9,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.613827838,0.0,0.386172162,0.0,6.138278379999999,3.86172162,0.0,0.0
"Fossil, Inc.",7e91180b29694e30988e75c226481118,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.0,0.936601845,0.0,0.063398155,0.0,0.0,9.36601845,0.63398155
AlaskaAir,55cc88fd03c34291a47f41b5bf121f27,True,93598,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.029747948,0.018623289,0.638287585,0.313341178,0.29747948,6.3828758500000005,0.18623289,3.13341178
BGC Engineering,bb0cd1195f5540a8a569209af6d4e1f8,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.999614205,0.0,0.0,0.0,9.99614205,0.0,0.0,0.0
Ping Identity,be914c61da844b23af7170ce61aca435,True,39960,24000,20,0.0,0,24000.0,20,2:10-24,1200.0,0.752754026,0.027730247,0.197564151,0.021951572,15.055080519999999,3.95128302,0.5546049399999999,0.43903144
DoorDash,fd0216bc0172444994d7a7fd2aa2122b,True,208680,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.109062602,0.821386496,0.069550903,0.0,1.09062602,0.69550903,8.21386496,0.0
Surescripts,83c7de7e8f4946f795645f5c7651cbf8,True,43080,24000,20,0.0,0,24000.0,20,2:10-24,1200.0,0.984794784,8.41e-06,0.01519681,0.0,19.69589568,0.3039362,0.00016820000000000002,0.0
AGL Energy,50126e92ab9e4e9b81ef0b1c7eb2d739,True,48000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.95444792,0.0,0.04555208,0.0,9.5444792,0.4555208,0.0,0.0
"MGA Insurance Company, Inc.",face4f18b37249ffb7f7b39142484c4b,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Costco Travel,c5326f4aaabc4136ae014804a0db283a,True,65400,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.001990485,0.568106704,0.017912617,0.411990193,0.01990485,0.17912616999999997,5.681067039999999,4.11990193
KWRI,3c61e6cc007a471381e1a399619716aa,True,28800,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.142947842,0.783931538,0.07312062,0.0,1.42947842,0.7312061999999999,7.83931538,0.0
SP Digital,4adb2c3b800e452bb124a33f60b1bb48,True,57600,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.078578852,0.21176979,0.075266053,0.634385305,0.7857885200000001,0.75266053,2.1176979,6.34385305
FinancialForce,8411acf6f777437ba49eed7521a2d35c,True,24000,24000,10,0.0,0,24000.0,10,2:10-24,2400.0,0.00033326,0.0,0.99966674,0.0,0.0033326,9.9966674,0.0,0.0
Citrix,61f995005f3b41968652be49b7595d53,True,30379,23731,12,0.0,0,23731.0,12,2:10-24,1977.583333,0.007348167,0.000387988,0.992263845,0.0,0.088178004,11.90716614,0.004655856,0.0
Spark Ventures NZ,96c4c3162c9144bb856519351694dd5f,True,23602,23602,10,0.0,0,23602.0,10,2:10-24,2360.2,0.127147097,0.347050274,0.170530581,0.355272045,1.2714709699999998,1.7053058099999998,3.4705027399999997,3.55272045
Split,d361a142170b45d4b9c22e21d1336634,True,51900,23526,35,0.0,0,23526.0,35,3:25-49,672.1714286,0.162803895,0.139835316,0.439873734,0.257487064,5.698136325,15.395580690000001,4.89423606,9.01204724
Varo Money,8dbe168a601048c691d49bd6d605d085,True,70452,23484,10,0.0,0,23484.0,10,2:10-24,2348.4,0.98994135,0.004209949,0.0,0.0,9.899413500000001,0.0,0.04209949,0.0
Patelco,0243e340be9e4635ae45329b2a360c8d,True,66893,23484,10,0.0,0,23484.0,10,2:10-24,2348.4,0.744505942,0.021311975,0.218569944,0.015612139,7.44505942,2.18569944,0.21311975,0.15612139
Richemont,497582a76ff94aef87ac4a4b221dd995,True,23655,0,0,23415.61,10,23415.61,10,2:10-24,2341.561,0.981826417,0.007645745,0.0,0.0,9.818264169999999,0.0,0.07645745,0.0
BBC Worldwide,1fe1ee5f9dea46c3b651e0ea0e1e80d2,True,100769,0,0,23363.52,30,23363.52,30,3:25-49,778.784,0.36763049,0.01843379,0.59688195,0.01705377,11.0289147,17.9064585,0.5530136999999999,0.5116130999999999
Amerisourcebergen,ccf784c9ee9b408aa487aee30fca5d17,True,64020,23280,10,0.0,0,23280.0,10,2:10-24,2328.0,0.975737596,0.002578618,0.021683786,0.0,9.75737596,0.21683786,0.02578618,0.0
Gannett | USA Today Network,569b2b86649347a29fbb6288cedc272d,True,23041,23041,10,0.0,0,23041.0,10,2:10-24,2304.1,0.42674893,0.176147953,0.371205087,0.025898029,4.2674893,3.7120508699999997,1.76147953,0.25898029
Booz Allen,fe9822510bf64d1aaf2faad0656ecf8f,True,22990,22990,10,0.0,0,22990.0,10,2:10-24,2299.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
"Sumo Logic, Inc.",833f582fe444443c871641f82cd4099b,True,150015,22915,25,0.0,0,22915.0,25,3:25-49,916.6,0.236959058,0.0,0.763040942,0.0,5.92397645,19.076023550000002,0.0,0.0
TELUS Corporation,b85549a6e3154141bb6a346aec215a2f,True,22915,22915,10,0.0,0,22915.0,10,2:10-24,2291.5,0.967279285,0.015667597,0.00121808,0.015835038,9.67279285,0.0121808,0.15667597,0.15835037999999999
Navy Federal Credit Union,f97ecb76e27e43f1b42d89179f6fc938,True,22905,22905,15,0.0,0,22905.0,15,2:10-24,1527.0,0.381623265,0.126983683,0.415794121,0.075598931,5.724348975,6.236911815,1.9047552450000003,1.1339839649999999
Associated Bank,d28a012768124cb485ce55fd8840fd08,True,81704,22898,15,0.0,0,22898.0,15,2:10-24,1526.533333,0.343386975,0.166611804,0.370488728,0.119512493,5.150804625,5.55733092,2.49917706,1.792687395
Sleep Number,bac78cd3a4f74aca868c6b383298e2a4,True,51532,22866,25,0.0,0,22866.0,25,3:25-49,914.64,0.988957873,0.000106493,0.0,0.0,24.723946825000002,0.0,0.002662325,0.0
HUK-Coburg,7d7810a2419f4263b25af2afc63b831e,True,81391,0,0,22857.14,20,22857.14,20,2:10-24,1142.857,0.985739171,0.001453406,0.012807423,0.0,19.71478342,0.25614846,0.02906812,0.0
"Comcast Cable Communications Management, LLC",d0cdb27f110441ecb25fad7bd91ebea7,True,32417,22817,13,0.0,0,22817.0,13,2:10-24,1755.153846,0.975029557,1.61e-06,0.024968835,0.0,12.675384241,0.324594855,2.093e-05,0.0
eMoney Advisor,3ff4af0e89694325abc4f44f335de730,True,183600,22800,11,0.0,0,22800.0,11,2:10-24,2072.727273,0.561154901,0.001038086,0.427383037,0.010423977,6.172703911,4.701213407,0.011418946,0.114663747
TestAtCovea,a456c61de1e24058a45d99a189215fa1,True,30868,0,0,22799.38,12,22799.38,12,2:10-24,1899.948333,0.768641259,0.020866585,0.070164052,0.140328104,9.223695108000001,0.841968624,0.25039902,1.683937248
VolvoGroup,1603d60fbeb745c2be71aa58f34d4823,True,38498,0,0,22743.6,10,22743.6,10,2:10-24,2274.36,0.304483348,0.396545329,0.252975735,0.045995588,3.04483348,2.5297573499999997,3.96545329,0.45995588
Walt Disney Studio Technology,c5cdfd2438ff4b2ba9ef8e6c56d8f6d6,True,22680,22680,10,0.0,0,22680.0,10,2:10-24,2268.0,0.973123518,0.0,0.026876482,0.0,9.731235179999999,0.26876482,0.0,0.0
Kiva,5cae0895b4164d598ef0f85dac45ff31,True,22680,22680,10,0.0,0,22680.0,10,2:10-24,2268.0,3.85e-05,0.0,0.999961456,0.0,0.00038500000000000003,9.99961456,0.0,0.0
GM Financial,0ceb55ad64384c6f85dec96ccc66ead1,True,92035,22500,15,0.0,0,22500.0,15,2:10-24,1500.0,0.180037614,0.008017794,0.811944592,0.0,2.70056421,12.17916888,0.12026691,0.0
Stryker,e59431942d524d548683d9ab21269607,True,22249,15574,7,6674.52,3,22248.52,10,2:10-24,2224.852,0.991140523,3.17e-05,0.008827795,0.0,9.91140523,0.08827795,0.000317,0.0
Refinitiv,aa430157c0fc4fcabdf09a2700da7173,True,28200,22200,10,0.0,0,22200.0,10,2:10-24,2220.0,0.649068431,0.00399157,0.27515931,0.071780689,6.49068431,2.7515931,0.0399157,0.71780689
"J.B. Hunt Transport, Inc",4940a9d0c3bf497c95260a6eaadf62b7,True,157724,22200,10,0.0,0,22200.0,10,2:10-24,2220.0,0.370938578,0.628757235,0.0,0.0,3.7093857800000003,0.0,6.2875723500000005,0.0
tiktok_saucelabs,8e8646d7ae91413484b58b922b4b4118,True,21840,21840,12,0.0,0,21840.0,12,2:10-24,1820.0,0.996884865,0.0,0.00299976,0.000115375,11.962618379999999,0.03599712,0.0,0.0013844999999999999
Caterpillar,fda283ca4a074afd92c398ccf0bfd811,True,116687,18178,14,3635.28,2,21813.28,16,2:10-24,1363.33,0.082131022,0.109406128,0.569598826,0.238864024,1.314096352,9.113581216,1.750498048,3.821824384
Mark.Wilkinson99.dotmatics,1fabf08acc0d4a5cad4eb402f41d61f2,True,21763,0,0,21762.67,19,21762.67,19,2:10-24,1145.403684,0.10654153,0.000610745,0.863086134,0.029761591,2.02428907,16.398636546,0.011604155,0.565470229
Peoplenet,89f6c9c313ba4ed9b6a4e014c47d134f,True,21600,21600,10,0.0,0,21600.0,10,2:10-24,2160.0,0.999888054,0.0,0.0,0.0,9.99888054,0.0,0.0,0.0
Cardinal Health - EPST,579110f99556441c83ee2d974e4745d2,True,21600,21600,12,0.0,0,21600.0,12,2:10-24,1800.0,0.993898655,0.004938747,0.0,0.0,11.92678386,0.0,0.059264964,0.0
